text,label,movie,row_id,source
也就5.5分吧，烂的想笑，各种博主收了钱猛吹，里面所有人脑子加一起没有我的ball大。豆瓣给8.2分，良心不会痛吗？,负向,火遮眼,93a77534e623cc1507079796b9de399ffb7b8973024093fa84b0aa30822f7884,canonical_douban_2025_2026
难怪国民党至今打不过斗不过民进党，原来是作恶太多，形象太阴暗，损毁太严重，陈诚于1949年5月19日宣布戒严令，直至1987年7月15日零时蒋经国取消戒严，戒严38年，解除至今不过39年。历史有记忆，人性本能地趋利避害，选择民进也许不是想独，而是避恶。只是一个分析而已，请不要给我扣帽子，谢谢。我乐见祖国统一，同胞相亲。,正向,大濛,93d699de1652fe3b7cb27d67a0d0b49b05cab52f4b5c8df2a401c297ff3d0c4c,canonical_douban_2025_2026
这才是沈腾和韩寒想拍的电影吧 另，老帅哥就知道自己穿白毛衣帅吧，换衣服太快！,正向,F1：狂飙飞车 F1: The Movie,941453b8fcab8318cbc1f9ae57989e9579718ea534061aba52c88ac6b3dcf871,canonical_douban_2025_2026
只有我觉得很难看？,负向,双喜 雙囍,9417bd7261506ecbfc5d57e603600dc55869175c6f62471ff8590928de5ee8ba,canonical_douban_2025_2026
除了赛车片段之外完全是史。沈腾用赛车顶在黄景瑜车后的瞬间，韩寒的南通刚交幻想完成了实现。看到一个博主很精准的概括，韩寒并非不喜欢 小时代 ，而是不喜欢女人演的小时代,负向,飞驰人生3,943b2a87fba89b2fc53e6c68fc50a4d009626a9cca05825ea9f51ff1b253881a,canonical_douban_2025_2026
第四部其实就是结局了 英雄主义的落幕 朋友的告别 新的未知生活 第五部只是像一个番外,负向,玩具总动员5 Toy Story 5,9498260e8f4c5bde0301bba523d4f818f8e3ace81088df0d068bdd55ec5c5fa5,canonical_douban_2025_2026
不知道在燃什么反正有盖式麦麸就行 ？,中性,金谍行动 In the Grey,94d635a61dae8ffeca3e3b84566d0da05c20a61afff7d3abfb52cd96981bcbfb,canonical_douban_2025_2026
把所有想讲的女性议题都塞在这一对母女里，又可怜又可笑。不是大家轻视了这些议题，而是导演刻意在放大，仿佛在说：我必须吃女性题材的饭了哈,负向,我，许可,94db83a72aa9a639c3af884a2010e674feed815d067ce352309f0e54c1fee398,canonical_douban_2025_2026
放大了短片的立意， 为什么取经的必须是唐僧师徒，不能是我们 ，被正史遗忘的无名小卒也想上桌争口气，凡是这类 拥抱 草根阶层的创作，都可泛称为老中牛马特供的情绪性代餐，完成度放一边，起码在做些 哪吒 们所做不到的事。但原作本就过誉，只因走了取巧的踩点给分思路，才能掀起浩大的共鸣。电影版在各种人气ip开发中也算能打，绝非跟风讹钱之作，不过实在对固定化的叙事配方有点乏了，相似的职场穿越喜剧，情绪转折，和隔壁厅 长安的荔枝 像拿了同一套比稿方案。小猪妖以外的角色塑造基本不存在，反正到高潮都要合成大西瓜，跟白磷似的说燃就燃。不过结尾确实狡猾，应该能狠赚一波眼泪。土地庙是保命毫毛，也是对所有nobody释放出最慷慨的善意。,中性,浪浪山小妖怪,94dd8525bce248118ca2f5a16e8b2c522a1c9220d43c0970e6eb84f49caa518a,canonical_douban_2025_2026
对外星人的想象过于低幼，跟殖民者想象 好被殖民者 差不多，最后海滩散步跟遛狗有什么区别？还有人类跑到别人星球去不是学习别人的知识，反而当老师教当地小孩？bro以为外星人也必须要学英语是吗？这个世界观像是另一个版本的阿凡达。爱殖民是种毛病，得治。,中性,挽救计划 Project Hail Mary,94ed0d59e6244460f09428b0b5c6df2697d98618d0c3c10c2d0b25148ae33dfd,canonical_douban_2025_2026
f1之后真给他学到了，类型技巧全面升级对标。个人战胜资本，手工战胜ai，中国战胜日韩，韩寒试图把每一种爽感往上叠加，就连沈腾都要朝着不辣的皮特照猫画虎。当一群男人围着汽车残骸抱头哭泣的时候，哎，一场盛大的精神性交。,负向,飞驰人生3,94fb7294437c49cff1b8f3c4920ab7fe0c168b6a6ed9e9617a16ad877b4df372,canonical_douban_2025_2026
酣畅淋漓，不负众望！整体在保持第二部水准的基础上有所突破，新的团队协作和战略非常精彩，和其他车队的缠斗更是惊心动魄，扣人心弦。让人惊喜的是除了张驰外其他角色也在发光，叶经理在失业和就业之间反复横跳，他的角色更加立体；霸气侧漏的林臻东竟然成为笑点担当；尹正铺开的路书犹如神兵天降，他和张驰可谓过命的兄弟。后半程比赛激动人心，更纯粹，更专业。而赛场之外的人情冷暖，也始终与赛道上的热血相互交织，一句 你们这种人啊，只能在赛场上赢 还是道破了现实和理想之间深刻矛盾。我相信有很多人像张驰一样，被现实一次次打倒，热血被一次次浇灭，但即便遍体鳞伤，即便被现实逼成变成疯狗，也从未放弃，这便是飞驰系列核心的意义。,正向,飞驰人生3,9516f56b43a7f0f0ecd3921c443586665c7519cc2b99e59ca0262bbce8a9e5d4,canonical_douban_2025_2026
当我穿过玻璃，就像穿过一条温热的水帘。,正向,揭秘日 Disclosure Day,951bbb66ea77c6cf13d3035a3ffc5e7dca7fa94c95f56cff654e5be04424d5c2,canonical_douban_2025_2026
剧本逻辑通顺，可是调度了无生趣，麦天枢初执导筒，在导演技巧上毫无灵气可言，既然带着银河映像的血统，影迷就断不能接受这种四平八稳。在封闭空间内做群像，毫不讳言是致敬 热天午后 ，有黑色幽默，有荒诞无稽，导演像做菜那样把佐料下锅，但缺了一味至深的愤怒与绝望，观众就很难与主角共情，尽管这是系统内每个底层之痛。把漫画感都给到警方，无疑消解了对峙的紧张和急迫，效果真不如前两年邱礼涛的 谈判专家 ，他的改编思路是尽可能把案件社会写实化。所以无论隐喻还是明喻，要么过火，要么现实，香港电影，似乎没有第三条路可以走。即便世界是一个巨大的片场，蚍蜉撼树的故事也只能是天方夜谭。,负向,一个部门的诞生 一個部門的誕生,955104dbdc5ca1974a369a25744383442883ea0f8795342d3fa65a5f4fe6a191,canonical_douban_2025_2026
"电影里最打动我的一段是 am i one of your cherished ones, sir? don t you feel the same? 对我来说看电影的点不在于宏大的场面、精美的镜头画面、巧妙的剪辑手法，当然这些元素也是好电影里不可或缺的，但令我动容的永远是透过镜头和屏幕传递到观众灵魂里的感情共振，这才是一个好故事和好电影的力量。 以及韩语翻译成英文字幕真的还是差了很多味道，我急需看一遍中文字幕。 还有朴志训fucking slayed 真不是粉丝，只是一个被惊艳的路人 。",正向,与王生活的男人 ?? ?? ??,9588621c9bc29032c5a710331440d3d80b55761773d9b1249609ff0a91441d84,canonical_douban_2025_2026
香港人和台湾人的婚姻，却让人看得想大呼中国人到哪里都是一样。面子文化，仪式讲究，父母的阴翳，做一个东亚小孩夹在中间真的好难，要周全，要体面 ，要讨好，但就是不能让自己真正幸福快乐。,正向,双喜 雙囍,961721dae84747ed44f5510bf0c88f160d692dcc1450f8f11bdf367f1f4a4272,canonical_douban_2025_2026
剧情完全就是没有什么逻辑，大把钱就是不还的原因也不说，还钱了为什么不给佣金也不说，突然小黑就献祭自己拯救大家，70个敌人，我数了都干死200人都有了,负向,金谍行动 In the Grey,962b11ff76123ba657337b54197f6687b6a775549a43a06fb1b6a457fc32d37f,canonical_douban_2025_2026
正在看已经迫不及待的评论了，看半个小时完全不知道在干什么，半个小时有十分钟煽情还有一半没有必要的剧情,负向,四渡,96a0af917c7917d7ff5d4d2d98a9a594a53079631393359e1f44544e4360113f,canonical_douban_2025_2026
五星。一点不墨迹，第一场打完我就知道今天电影节这场抢得值。动作片要什么铺垫？我只要拳头、铁头和断头,正向,火遮眼,96c7a646fb7cc4df2239ccdb13f7999598e2805cf33e58ffda0dd2b62c13dd77,canonical_douban_2025_2026
当镜头不断下沉逐层进入不同阶段的记忆房间时，trauma as space的逻辑直接取代了人物成为主体存在。后室看似是某种以杂物为概念的装置艺术展，但更多代表着创伤自身的物质化显现：人类的进入本质上是对于自我创伤的修复和抹除，所有人都在寻找自己的那间后室并试图填满它，但空间的扩张持续发生着，就像创伤从来不会真正被遗忘。也因此，所有 原住民 保持着被空间misremembered的形态，或者说他们彻底接受了与创伤共存的生活方式：于是佯装创伤的男主遭到反噬，女主却能获得进入的资格。而这种关系更加迷人的点在于，正如所有人初入后室时所凝望着那堵空白的墙面那样，这些 原住民 所凝视的，何尝不是自身的创伤本体？白墙也好后室也好，既是记忆被抹除后的空缺，更是创伤在无数次重构之后所剩下的唯一表面 空间。,正向,后室 Backrooms,96d568f7c8a7929e77048e20b6e599c72333bddf7b4b17782708e3b6481b0635,canonical_douban_2025_2026
王源也有了自己的 749局 ，大型赛博朋克风婚恋记录mv，用黏到拉丝的口水英文歌作配乐，用慢动作奔跑镜头或主角大脸特写猛煽情，再加上干净到不自然的调色与构图，仿佛下一秒德芙纵享丝滑的广告词就要打在银幕上了，导演收拾收拾去拍广告片或许更有出路。 就这剧本还能在平遥获奖，创意陈旧台词也尴尬。讲vr科幻，国外 头号玩家 甩几条街了，甚至国内 星河入梦 都能踹个两脚，人至少把特效做好了。本片呢，一个穿越出口做得像块灯屏糊在脸上，虚拟现实的概念也已太过时，用这点设定来映射都市人异化现象会不会太苍白也太没新意了点。 拍爱情，小一就这么水灵灵地爱上阿志了？然后就光速同居要永远不放手了？说是精神失常少年的究极意淫还更合理。但在全盘乱套的本片，爱情似乎是仅有的能让人咂巴嘴的叙线了 当然，也可能是文淇赋魅了 。,负向,我看见两朵一样的云,96e455ea88f13dc629bfc7351f41dbad88b3d06a49e0331d57296597a8fd77d0,canonical_douban_2025_2026
这么降智的电影是怎么打到8.5分的？这导演会他吗导戏吗？没有一处细节是值得推敲的，除了主线打打打，还有个毛啊？！,负向,火遮眼,96ef497ebbb68d21a6f113873f68ba6651fb016e033d1cbcc6c5d190974561b6,canonical_douban_2025_2026
有两种人最懂谈恋爱：一种是书生，寥寥几笔，字句真情；另一种是女人，生来会爱人。而当女人握笔，此情将能穿越重洋、年岁与生死。,正向,给阿嬷的情书,974110ff133d6fbd836edb225219a66187c699cb387ffdb6221912cc5c788446,canonical_douban_2025_2026
电影就停在 这个世界值得他来看看 不好吗？为什么要?那个 三合一 结局？感觉女主就是被男的克死的,正向,我的妈耶,97498a39588eee4ece481b83149457bfcfb0018a4e4a5ca2210cd008f8567b05,canonical_douban_2025_2026
伊藤一半正常一半毁容的脸就是大部份日本人的伪善和狰狞吧,正向,南京照相馆,975f76cb240f9ad888c421b443187af626dfa1e4ad76dc0903e158235d840464,canonical_douban_2025_2026
承认很厉害，但说实话希望女性角色不再是推动剧情的npc,正向,哪吒之魔童闹海,98cd6b8683fe56d07b387cc5a1747de6cf0f4ad99a497835e02ac544949af3a9,canonical_douban_2025_2026
真的好吃电影里的两对爱情，韩庚和张天爱的纯爱充满小家庭的温馨感，于和伟和高圆圆更有长达数十载的爱恨纠葛，两种完全不同的爱情模样，还有几代人的宿命交织在一起，让故事变得精彩起来，郑执影视化改编得很好，配上朴松日的摄影太美了。,正向,森中有林,98d062b3ad17336b695f97105892c6aa3088781e4d29f3cdc74c16ac5541fb68,canonical_douban_2025_2026
发现一个小彩蛋。小邮差最后说自己编号1213，这正是南京大屠杀的日期。,正向,南京照相馆,98d3ea5f85108facb088947987f53263c7df376b935c4cc4fa7fed71fbaa0af7,canonical_douban_2025_2026
港译真的很恰当，若问世界谁无伤 一个人被性侵，她身边所有人都会受到影响，即使是那么善良的朋友也会苦恼怎么对她更妥当，而世界上的每一个人都可能也受过这种伤害，喜欢最后一张纸条的念法。影片想要否定性侵对一个人一辈子会产生毁灭性影响的宏大叙事，但又一点点剥落出性侵的确会影响一辈子的真相，轻盈地，举重若轻地。,正向,世界的主人 ??? ??,98e2763411b6c7c5df058464f45fb9402fd17ed7ef0d276524e9317adfc14f35,canonical_douban_2025_2026
被绑架到大山里的少女叫新娘，细思极恐啊,正向,超级少女 Supergirl,99ba9020b1717e3e73babea8d82e67bc81a7f1590d6e7a404740beda82e87f25,canonical_douban_2025_2026
这是电影啊，无章法，无逻辑，无主线，狗屎。,负向,我的妈耶,99d496de8923700b66987e2db881f54cd0b8169a9a874bd41ac65864e09c5c60,canonical_douban_2025_2026
抄了雷普利的框架，忘记抄逻辑了,负向,天才游戏,9a6a25bf8e718cc3dac46ab8728791a449987b333537678b1109e4a0513be675,canonical_douban_2025_2026
如此反英雄的设定却依然在结局还要狠狠燃一把英雄主义 好像在更长的文本里永远写不出真正的失败者颂歌 小妖怪真的要打赢大boss吗 我们又有几个人能打赢大boss呢 人为什么非要靠 赢 活着呢,中性,浪浪山小妖怪,9a770ac7dd707500e7ec84c4f5abd205419d9a7472c954bdc7b50a2ef9dbc6a9,canonical_douban_2025_2026
有种很心酸的感觉 演到现在还是那一批 再给ai起名叫辣妹试试呢把导演头拧下来,中性,捕风追影,9a975ebd13948b12800aff9516309adf08f2023adb178710c9ffacaae49d1850,canonical_douban_2025_2026
挺好的，本来后室，梦核，伪人的设定就很有趣，很难搞的不好看。但是。。。为什么要加那段中年男人的崩溃剧情。。。奇奇怪怪的女主设定倒是不错的。,正向,后室 Backrooms,9af5dcad2a33b24538735be105413ea21f6872bc9c24c398905c2893c01dec8f,canonical_douban_2025_2026
比我意想中的要好看，了解四渡是怎么渡的了,正向,四渡,9b715ccbb612bc662a4f661fe89416656a117bd5ba3fc526a1bde16d20f0143e,canonical_douban_2025_2026
大鹏导演的新高度，工业水准表达商业。任务驱动叙事，节奏打点精准，表面喜乐实则悲凉。由古代官场看现代职场对 初心 内卷 及 生活意义 的思考。数字不仅是情节要素，更成为衡量人性代价的标尺。故事没有停留在 成功送达 的虚假欢呼上，而是揭示了 面子工程 背后所付出的巨大且不合理的代价。木棉花拖尾飘散成为全片最富诗意的浪漫瞬间。结尾有余韵，没有拍贵妃和庆典，而是将镜头对准荔枝盘，它并不起眼，甚至有种受冷落的虚无感。 一骑红尘妃子笑 的典故是一则红颜祸水的谎言，那只未触碰便收回的手，恰恰自证了清白，为历史增添了温度。,正向,长安的荔枝,9b790413d6c3af4d8e4090f3fcfe8301127179a284adc45053b178f5fcaea5af,canonical_douban_2025_2026
6 从英文片名 dog day evening ，乃至电影的喜剧 政治意图就知道在致敬 热天午后 。塞的太满，要得太多，最后只能指向一种无法言说。上一秒还想要通过cut台这件小事来侧写大方面抗体系不公平，下一秒又拉回人情世故的复杂性。想给牛马做马杀鸡，最后却只能不痛不痒地对着梦想无力感怒吼两句。香港电影会把结局写的无奈奈何，国产电影会把电影改成普法宣传片。这是两者的关系。用了如此繁复得体的戏剧情节，元电影，新老事物更替，黑色幽默，政治影射，堆砌了这么多，最后变成了这样的呈现结果，未免也太可惜了点。唉，香港电影。,中性,一个部门的诞生 一個部門的誕生,9bf30e948e1af6fa599343345a072ccac398c05439284fd976a24f532e0dd285,canonical_douban_2025_2026
两星半，没有对比没有伤害， 跟踪 的旧瓶装新酒，好的地方都来自于它，甚至还是梁家辉做反派。新增部分拼装感明显，包括英剧 真相捕捉 的监控设定、 新警察故事 式的 小狼崽 高楼逃生， 纵横四海 式的反派师徒 父子 关系等，学的都是皮毛。优点是，警匪双方都是 老带新 的对位关系，用了几次匹配蒙太奇强化这两组关系，这是好的改良。张子枫继 花漾 之后，在文戏不丢分的情况下，继续挑战动作戏，你永远不知道她的潜力有多大。最佳段落是 伪装父女 里的伤疤一幕，是个情绪亮点，止步于此。后面动作戏增量后，文戏就散了。双生设定鸡肋 给演员加戏的一种土法 ，跟踪队其他孩子沦为摆设。结尾彩蛋扯淡，为续集铺路却犯了编剧大忌，是鸡肋加鸡肋。技术水准远不如 跟踪 ，做了花哨的高科技升级和靠一味追求 炸裂 的动作戏。,中性,捕风追影,9c1d465b973cf648885aee5c26e887d8fa3095c059ec4522abb3a57c7776c199,canonical_douban_2025_2026
sitges2025 我的年度最佳恐怖片，用南洋邪术的方法讲述现代爱情故事,正向,痴迷 Obsession,9c2723f689557917fb2c10a11cb125e156a712da5980d112dff3979e3d93fed7,canonical_douban_2025_2026
以小人物视角切入的一小段历史改编，被叔篡位流放的王平民化后的坚毅蜕变，可惜难以扭转现实与命运。先喜后悲，重在这份情谊的刻画。,中性,与王生活的男人 ?? ?? ??,9c3bcaee6db0fc60cf41dc78f9d77c1260ff9512bee3c1ed3fda0235716a7258,canonical_douban_2025_2026
重生之我在f1暴打汉密尔顿 天才女科学家赖上我 布拉德 至死是少年 皮特 ，不过视听效果相当出彩，值得去看一场imax，如果能减一点套路戏份，多放点赛道实拍，或许观感会好很多。,中性,F1：狂飙飞车 F1: The Movie,9c430fff6aeaf0adac0df4fa8be6d47401c08852ecdcf8c291a95204a2889438,canonical_douban_2025_2026
因为很喜欢演员阵容加上女性角色为主角所以放在端午第一部，作为一部五六年前拍的片子，期待值不是很高，但是看完觉得还是超出预期的，没有神话正派把反派写的很弱，枪战和搏斗戏份都还蛮爽，扣一星在文戏较少所以情感代入会弱，最喜欢牺牲的队长和狙击手的角色。,正向,绝密任务,9c7e8674f99775178b76ab5f7bb41e1657f30c4c6bd1c69c72f04a3201b28a71,canonical_douban_2025_2026
前三十年遮遮掩掩不敢说，后四十年嘻嘻哈哈瞎几把说，你们这打四星五星的不是瞎就是坏,负向,抓特务,9cacdd33c75b80bc135422bdd9939050d6af616380ee3e7ec97b015fecb9638a,canonical_douban_2025_2026
"演员很努力了, 但真的很难通过制造冲突的形式把一个讲天气的故事讲得有趣; 映后见到了 andrew scott, 他真的好 babygirl 啊.",中性,诺曼底72小时 Pressure,9cded2a68263fbff0ccf259ff864d8412c8a128376b0f0253a81bf270d08ad77,canonical_douban_2025_2026
这么个东西拍一个半小时何意味？,负向,爱是愤怒,9d07d67af0fec19f866ba8913b0cee00e57267523b7743a76fd4e0438acf5bd4,canonical_douban_2025_2026
爱拍qj戏的男导演都来把这部电影看八百遍！,正向,世界的主人 ??? ??,9d3a1d1ef733bbe08c5d00e20fe9a4688d363d2f2510c6308a332b9327b0007d,canonical_douban_2025_2026
拍到第5部居然还没有烂尾，堪称奇迹！因为要看这个，年初就带着孩子重温了1 3。你的娃娃永远陪伴你，就像童年永不走散，哪怕胡迪的秃头和啤酒肚令初代观众唏嘘，但依然能感受到陪伴的温暖和传递。,正向,玩具总动员5 Toy Story 5,9d3d161bf049d98dba0cc9774fc5a86a7680426e91e214b3aca3e811bfc91c73,canonical_douban_2025_2026
前半部分很有意思，全场都笑得咯咯的，结果后半转折来得太突然，还来不及反应就结束了。感觉韩国这几年挺爱拍这种be故事的，离了melo还少了几分矫情，挺好的，朋友甚至看哭了。,中性,与王生活的男人 ?? ?? ??,9d8de904e2c1ac8206e53fe129ec709cb79cfcc5831c0059d92cbcc5b4bfac8e,canonical_douban_2025_2026
其实有点无聊有点缓慢，但是嘎嘎感动怎么回事。此80岁老头直到2026还在坚持手搓复古怀旧款外星人，且锲而不舍地拍摄最爱的汽车撞火车 你小子是不是拍完就搁家自己嘎嘎看美了 ，此篇甚至给我带来一种星战后传完全没给成的80年代纯血传承感 主角们一如既往幸运到莫名其妙，全程搞得一惊一乍实际伤亡人数为0，小孩们如此真善美以至于长大了也在坚持干好事。全片高光不给男的改给女的了，也算是新时代新进步吧，女主演得真的蛮好，男主还是一如既往地适合看起来非常倒霉的角色 总之难看的电影也能让人感动，某种意义上比好看的电影使人心绞痛，还更美好几分,正向,揭秘日 Disclosure Day,9da9269a390bbc47bfc130edae54c191fcf61b078eb970d8a1faf73998cc5c79,canonical_douban_2025_2026
感觉看了两个小时的预告片。,负向,四渡,9dc0867615a870c33a6cb2049990711ef74a4f7fbddc0ee9a8aa91dc181d1121,canonical_douban_2025_2026
洗车和弟弟的信两场戏，无声处听惊雷，有千钧之力,正向,世界的主人 ??? ??,9dcb71f52ba2fa604bb65a810249fb0741b8409b54d62198e248ae361929308c,canonical_douban_2025_2026
申公豹视角get:有自己的脑子是一件多么值得庆幸的事,正向,哪吒之魔童闹海,9eff2fa0dd9257942e3dc6f01705c8f08fa1a6f11168e32049799f7ecb483143,canonical_douban_2025_2026
叙事方式非常不适合电影，且镜头集在中近景，完全没有使用电影荧幕所需要的纵深感，如果是5 6集的tv版，应该会好一些。主线剧情也是比较片段式的，非常单薄，笑点也是零星分布，大部分的剧情节奏拖沓难忍。这种讲故事方式导致最后的 燃 点变得莫名其妙。可惜了这么好看的画风，以及 黄眉 确实很有 大妖怪 的感觉。 2025院线48，评分：5.5 10。,负向,浪浪山小妖怪,9f07b778ed4600a87577ae50eb937241acccb21bfec60604d0d0c841c7d8615f,canonical_douban_2025_2026
grace完全展现了宇宙公民的基本素养：熟练掌握拥抱等各种交流工具，对自己和其他生物同等真诚，迪斯科爱好者，享受孤独，对太阳无感，披头士粉丝，最重要的是，be queer。,正向,挽救计划 Project Hail Mary,9f1ba28dd99ec8d476e79ad5f76ea0a6dd26c1a4d51771a6e64b2a22549946b9,canonical_douban_2025_2026
这部片子没有刻画小鬼子也有温情的一幕，也有善良的一面，这就是事实！伊藤这个角色刻画非常棒，棒就棒在他的两面三刀，前面说是朋友，给了他们通行证，背后就让士兵在他们通行时杀了他们！没错！ 这就是小鬼子的嘴脸！,正向,南京照相馆,9f47024b443eaa9289ea8d6c9a11a7199bcccfcbdbde3ac3cdf33a4a624d043d,canonical_douban_2025_2026
好看，我要打五星，短评区好mean，某些评价在我看来跟把黄薇逼到试图吃避孕药减肥的那些说女孩子要够瘦够匀称比例够好blablabla才算漂亮的声音并无本质区别。,正向,我，许可,9f67225a58508106108e8379f000eeb0f3e33849bd0097496ff68462a2bcb9fc,canonical_douban_2025_2026
陈塘关百姓无人在意,正向,哪吒之魔童闹海,9f6ca092740f27ee96215add9f40f5efa173882df4c3d47471ac89c4f381c5fa,canonical_douban_2025_2026
看得太爽了。没有跳吓，氛围感非常好，音效，音乐，布景都很对味。中间伪纪录片低像素模糊的也是还原了k版的感觉，即使只有level0也足够吓人，逃亡的时候好几个切换的场景都太对味了，还有池核。就连结尾也是余音绕梁了，疑似悲尸循环。很喜欢那几段镜头不断下沉然后房间街道慢慢后室化。作为看了几年后室的爱好者很满意。 补：在美国看的，这个后室布景和公寓室内一样一样的，街景的房子也是。从电影院出来心有余悸的。,正向,后室 Backrooms,9f849bf87dc706b291abd57bfa764047a5553983ff79d755742c94ad318abdd7,canonical_douban_2025_2026
高三的时候喜欢丁禹兮，说一定要约着朋友看，没想到六年过去，最后是自己一个人在电影院看完的。六年前的电影了，本身期待不高，看完整体我感觉只有5分左右，从丁说自己不是陈伦基本就能知道后半部分内容了，但后半段确实挺精彩的。我感觉前半段怪怪的，剧情也很傻，尤其是那个菁英社啥玩意儿，全靠几个主演演技在撑。后半段刷的一下从机场到图书馆真的无大语，根本忽略不过去，结尾的煽情很一般。几个主演演技都挺好的，我喜欢女主，以前没见过，好适合大荧幕！虽然现在已经不粉丁了，但是不得不说演的很好，六年前的他真的很惊艳，祝福他能越走越远，真的很值得。,中性,天才游戏,9fa3f123c65c2b58774025e87bc85cc6a98bebce66dd11ee8f2f327a08f622dd,canonical_douban_2025_2026
太感动了，以为从第三部往后都是狗尾续貂，居然一部比一部更有诚意。我还要继续梦，许愿第六部有andy.....,正向,玩具总动员5 Toy Story 5,9faed92128354650e402097cb023adf80da8ab72ac4a50a196971e8f85047738,canonical_douban_2025_2026
喜羊羊与金刚狼,中性,绵羊侦探团 The Sheep Detectives,9ff75540561bdcf17848b19b0f3f3ff6e312066c55c6b402772ef543311975df,canonical_douban_2025_2026
亲子世代的呼应几乎为零，纯纯成为母亲的人生爱情流水账，结尾的 反转 更是把母亲的择偶史变味成了父亲的成长史，无语。另外导演是不是有点那啥情结，两世代有意无意都是校园恋从一而终？看在马思纯的笑容感染力以及白客的稳定发挥上加一星,负向,我的妈耶,a010eebd058f9cb509af8525ba88b6679da0644057aac665d2d17b75d0a10b07,canonical_douban_2025_2026
去其精华取其糟粕的翻拍。从无能狂怒到无能热血，只需要给虚假的现实主义再贴一层油腻的纯爱滤镜。希望国内导演不要再热衷在电影中造神了，没有人会被这些脸谱化的伪人励志到。,负向,爱是愤怒,a022ff9497ff0c252c896ef346a8f06b8b3f34603ba1156c1620fad301365354,canonical_douban_2025_2026
？卧槽不能给0分吗,负向,爱是愤怒,a03855819bab7896f58eef82323b164e316b4d1ed50eca6bf0d61aabc0fe6273,canonical_douban_2025_2026
意料之外的细腻，选角极好！这部应该是上半部，呈现的是66年 89年，童年与青年时期的mj，童年michael一出来就觉得太灵了，这么小的年纪，怎么就已经这么会用眼神和微表情传递情绪，对父亲的恐惧、委屈、与敢怒不敢言，读彼得潘的绘本时对自由的憧憬，都呈现得非常准确。及至青年michael一出来，不由得心里一惊，怎么会这么像，从外形、到气质里的温柔与脆弱，看完立马去查演员表，发现扮演者原来就是mj的侄子。我很喜欢这个电影的切入角度，父子恩怨这条线非常抓人，父亲的演员演得也极好，非常有压迫感，好几处看得令人紧张又窒息。父子的张力里，亦能看到很多mj的人格弧光。片子里有很多舞台场景，唱跳水准都非常高，能看出来演员下了大功夫，看完只觉意犹未尽，非常期待续作，想看看会如何呈现mj人生的后半程。,正向,迈克尔·杰克逊：巨星之路 Michael,a0ae119339ea05f241e99afd5eabc3fa4600f5b388689f1877a96d85b95b813a,canonical_douban_2025_2026
刚柔交织，剧情层次丰富，人物鲜活立体，是近期很有看点的佳作，十分值得大家走进影院观看。,正向,绝密任务,a106a2b83b5ee08dbf4020755f334fbc1f1a3842d3922159548fd7d9354cb4fc,canonical_douban_2025_2026
带着刚上小学的侄女去看的，她看到小羊们以为乔治在玩木头人时笑得可开心了，但后面意识到乔治真的死了时，她又哭得好伤心。这部电影没有把孩子当傻子，它用一种非常真诚的方式告诉孩子什么是死亡，什么是爱，这才是真正优秀的儿童电影该有的样子。,正向,绵羊侦探团 The Sheep Detectives,a11fd1ace8a0d882adb64c483df1bf8abae79a1567055d078263ef6507c20450,canonical_douban_2025_2026
这个电影就让他在油管上不好吗，为了这么个事把大家叫出来是做什么呢？还花了十九镑看这玩意儿给我憋坏了，吓人的点在哪里,中性,后室 Backrooms,a14edc751a0a9b9f0c864de6e2594fd6e2f14a868b103c6edd15bec05a8b6aef,canonical_douban_2025_2026
太难看了，主创就像饿了一辈子突然面对满汉全席般饥饿，各种无节制的滥用 对动作戏的滥用、对暴力的滥用、对科技手段的滥用、对全才与打不死的角色超人般的滥用。最关键的，跟踪题材需要的对决双方阴阳互补、攻守平衡完全没有，像是同质化的两拨人程序化互砍，不同位置带来的优势与劣势的碰撞很少。,负向,捕风追影,a1561768189f42f32321c85a4ce538fb01ae61a780bdf5378b37ad27765554e6,canonical_douban_2025_2026
没看过短的版本，a24的高概念恐怖正当红，这片的优点是把心理治疗的隐喻和空间恐怖做了融合，但片子大部分时间都花在了漫无目的的走廊里，克拉克从一个房间走到另一个房间，起初或许还能带来些惊叹，但半小时后便索然无味。第三幕很仓促，人物动机也模糊，看完后感觉被吊着。克拉克有些像 闪灵 里的杰克，却没有足够的铺垫，看不到他如何变成第三幕的样子，中间留白太多；玛丽面对克拉克时的情感逻辑也有点太顺拐 刚刚还在尖叫求生，下一刻就开始做治疗分析了？最近在欧洲片里演技出挑的雷娜特 赖因斯夫，在这里毫无施展空间，她的角色只有一段生硬的回忆。这片子比 痴迷 差得太远，不过是一部玩高概念设定的空洞电影。,负向,后室 Backrooms,a1655fc962de91fb3e9707e1b384f02e6a2d2157ef5a63f1ab843d5f227e4fe2,canonical_douban_2025_2026
谢幕时全场掌声雷动，我也有些热泪盈眶，回头看去，好多成年人默默陷在椅子里，眼含热泪，不知道他们是不是和我一样，想到了自己的小时候，那段每天和玩具作伴，没有电脑，没有网络的快乐时光。我觉得电影在说的，是要去创造快乐，而不是被动享受快感。能够在自己的幻想世界中，发挥想象力去沉浸其中，要远远好过于在网络游戏里，被动裹挟，随波逐流。伦敦第七部。,正向,玩具总动员5 Toy Story 5,a1851cf2d72fc3ab1f406c66f3aa22bb56752cf417324777085445902b18f07c,canonical_douban_2025_2026
